Company_ID,Date,Sponsor,Govt,Institute,Foreign,Public
DSE-402-2314,"May 31, 2023",30.77,0.00,9.02,0.03,60.18
DSE-403-3985,"Jun 30, 2022",99.03,0.00,0.37,0.10,0.50
DSE-403-3985,"Apr 30, 2023",99.00,0.00,0.38,0.10,0.52
DSE-403-3985,"May 31, 2023",99.00,0.00,0.38,0.10,0.52
DSE-404-2329,"Jun 30, 2022",36.41,0.00,36.30,0.00,27.29
DSE-404-2329,"Apr 30, 2023",36.41,0.00,36.57,0.00,27.02
DSE-404-2329,"May 31, 2023",36.41,0.00,36.59,0.00,27.00
DSE-405-1331,"Jun 30, 2020",30.01,0.00,16.61,0.00,53.38
DSE-405-1331,"Nov 30, 2022",30.01,0.00,18.20,0.00,51.79
DSE-405-1331,"Apr 30, 2023",30.01,0.00,17.25,0.00,52.74
DSE-406-8112,"Jun 30, 2021",30.52,0.00,14.01,0.00,55.47
DSE-406-8112,"Mar 31, 2023",30.52,0.00,23.42,0.00,46.06
DSE-406-8112,"Apr 30, 2023",30.52,0.00,23.20,0.00,46.28
DSE-407-1685,"Jun 30, 2022",31.10,0.00,31.56,0.00,37.34
DSE-407-1685,"Mar 31, 2023",31.10,0.00,26.86,0.00,42.04
DSE-407-1685,"Apr 30, 2023",31.10,0.00,27.42,0.00,41.48
DSE-408-2367,"Jun 30, 2022",36.94,0.00,22.02,0.00,41.04
DSE-408-2367,"Apr 30, 2023",36.94,0.00,21.75,0.00,41.31
DSE-408-2367,"May 31, 2023",36.94,0.00,21.73,0.00,41.33
DSE-409-4327,"Jun 30, 2022",0.00,51.00,11.28,0.00,37.72
DSE-409-4327,"Mar 31, 2023",0.00,51.00,12.75,0.00,36.25
DSE-409-4327,"Apr 30, 2023",0.00,51.00,13.10,0.00,35.90
DSE-410-6077,"Jun 30, 2022",25.00,0.00,34.50,0.00,40.50
DSE-410-6077,"Apr 30, 2023",25.00,0.00,34.97,0.00,40.03
DSE-410-6077,"May 31, 2023",25.00,0.00,34.94,0.00,40.06
DSE-411-3266,"Dec 31, 2022",2.00,0.00,12.67,0.01,85.32
DSE-411-3266,"Apr 30, 2023",2.00,0.00,12.61,0.01,85.38
DSE-411-3266,"May 31, 2023",2.00,0.00,18.26,0.01,79.73
